,Date,Day of Week,Hour of Day,Month,Energy Use - Appliances (Wh),Energy Use - Lights (Wh),Temperature Outside (C),Humidity Outside (%),Dewpoint (C),Air Pressure (mm Hg),Windspeed (m / s),Visibility (km)
552,2016-02-03 17:00:00,Wednesday,17,February,205.0,33.333333333333336,5.341666666666666,80.0,2.1,762.1333333333332,5.166666666666667,40.0
553,2016-02-03 18:00:00,Wednesday,18,February,280.0,23.333333333333332,5.358333333333333,80.0,2.1,762.8916666666665,4.0,40.0
554,2016-02-03 19:00:00,Wednesday,19,February,131.66666666666666,18.333333333333332,5.216666666666666,80.41666666666667,2.058333333333333,763.5083333333333,3.5833333333333335,40.0
555,2016-02-03 20:00:00,Wednesday,20,February,131.66666666666666,13.333333333333334,5.016666666666667,81.83333333333333,2.0833333333333335,764.0916666666666,3.0,40.0
556,2016-02-03 21:00:00,Wednesday,21,February,118.33333333333333,3.3333333333333335,4.7749999999999995,84.25,2.283333333333333,764.75,3.4166666666666665,40.0
557,2016-02-03 22:00:00,Wednesday,22,February,85.0,1.6666666666666667,4.3500000000000005,86.0,2.15,765.225,3.5833333333333335,40.0
558,2016-02-03 23:00:00,Wednesday,23,February,65.0,1.6666666666666667,3.6666666666666665,86.83333333333333,1.5916666666666668,765.3583333333332,2.5833333333333335,40.0
559,2016-02-04 00:00:00,Thursday,0,February,38.333333333333336,0.0,2.575,89.66666666666667,0.9666666666666668,765.4249999999998,2.4166666666666665,35.416666666666664
560,2016-02-04 01:00:00,Thursday,1,February,45.0,0.0,1.9083333333333332,91.58333333333333,0.6666666666666666,765.725,3.0,28.583333333333332
561,2016-02-04 02:00:00,Thursday,2,February,46.666666666666664,0.0,2.1166666666666667,90.16666666666667,0.6916666666666665,765.9,3.0,25.916666666666668
562,2016-02-04 03:00:00,Thursday,3,February,31.666666666666668,0.0,1.875,89.0,0.27499999999999997,765.8166666666666,3.0,25.5
563,2016-02-04 04:00:00,Thursday,4,February,46.666666666666664,0.0,1.9083333333333332,89.83333333333333,0.39166666666666666,765.4916666666667,3.0,33.58333333333333
564,2016-02-04 05:00:00,Thursday,5,February,46.666666666666664,0.0,2.408333333333333,91.0,1.0083333333333333,765.0333333333333,3.4166666666666665,40.0
565,2016-02-04 06:00:00,Thursday,6,February,38.333333333333336,0.0,2.9916666666666667,91.41666666666667,1.675,764.4666666666666,4.0,35.416666666666664
566,2016-02-04 07:00:00,Thursday,7,February,50.0,18.333333333333332,3.65,92.0,2.4499999999999997,763.75,4.833333333333333,33.58333333333333
567,2016-02-04 08:00:00,Thursday,8,February,61.666666666666664,13.333333333333334,4.0,93.25,3.008333333333333,763.0666666666666,6.0,49.583333333333336
568,2016-02-04 09:00:00,Thursday,9,February,141.66666666666666,6.666666666666667,4.208333333333333,95.41666666666667,3.5500000000000003,762.225,6.833333333333333,60.083333333333336
569,2016-02-04 10:00:00,Thursday,10,February,53.333333333333336,10.0,4.75,96.0,4.1499999999999995,761.6166666666667,7.583333333333333,56.416666666666664
570,2016-02-04 11:00:00,Thursday,11,February,70.0,23.333333333333332,5.6000000000000005,96.0,5.0,761.4583333333334,7.0,49.916666666666664
571,2016-02-04 12:00:00,Thursday,12,February,353.3333333333333,10.0,6.883333333333334,95.58333333333333,6.2,761.3583333333332,6.166666666666667,35.0
572,2016-02-04 13:00:00,Thursday,13,February,138.33333333333334,18.333333333333332,8.45,92.91666666666667,7.316666666666667,761.3833333333332,6.25,28.416666666666668
573,2016-02-04 14:00:00,Thursday,14,February,103.33333333333333,21.666666666666668,9.5,90.41666666666667,7.983333333333333,761.5833333333334,6.75,33.58333333333333
574,2016-02-04 15:00:00,Thursday,15,February,70.0,11.666666666666666,9.75,88.91666666666667,8.016666666666666,761.8666666666667,5.833333333333333,40.0
575,2016-02-04 16:00:00,Thursday,16,February,100.0,0.0,9.975,86.41666666666667,7.858333333333333,762.2666666666665,6.166666666666667,40.0
576,2016-02-04 17:00:00,Thursday,17,February,105.0,0.0,9.674999999999999,87.41666666666667,7.716666666666666,762.7083333333334,5.0,40.0
577,2016-02-04 18:00:00,Thursday,18,February,278.3333333333333,8.333333333333334,9.125,88.0,7.2250000000000005,763.2916666666666,4.583333333333333,40.0
578,2016-02-04 19:00:00,Thursday,19,February,170.0,16.666666666666668,8.391666666666666,88.41666666666667,6.575,763.9916666666667,3.1666666666666665,40.0
579,2016-02-04 20:00:00,Thursday,20,February,100.0,20.0,7.474999999999999,89.83333333333333,5.8999999999999995,764.5666666666666,2.0,35.0
580,2016-02-04 21:00:00,Thursday,21,February,198.33333333333334,11.666666666666666,6.308333333333334,93.5,5.283333333333333,764.8416666666666,2.0,27.583333333333332
581,2016-02-04 22:00:00,Thursday,22,February,65.0,15.0,6.2749999999999995,95.75,5.608333333333333,765.025,2.0,27.833333333333332
582,2016-02-04 23:00:00,Thursday,23,February,56.666666666666664,21.666666666666668,7.008333333333333,93.58333333333333,6.066666666666666,765.2000000000002,2.0,26.5
583,2016-02-05 00:00:00,Friday,0,February,36.666666666666664,8.333333333333334,7.175,94.66666666666667,6.425,765.2000000000002,1.5833333333333333,33.416666666666664
584,2016-02-05 01:00:00,Friday,1,February,43.333333333333336,0.0,7.125,97.83333333333333,6.808333333333334,765.0333333333333,1.4166666666666667,40.5
585,2016-02-05 02:00:00,Friday,2,February,48.333333333333336,0.0,7.633333333333333,99.0,7.433333333333334,764.7999999999998,2.4166666666666665,35.83333333333333
586,2016-02-05 03:00:00,Friday,3,February,43.333333333333336,0.0,8.266666666666666,98.58333333333333,8.025,764.6749999999998,3.4166666666666665,46.916666666666664
587,2016-02-05 04:00:00,Friday,4,February,35.0,0.0,8.625,97.58333333333333,8.241666666666665,764.4583333333334,4.0,55.166666666666664
588,2016-02-05 05:00:00,Friday,5,February,46.666666666666664,0.0,8.8,97.0,8.3,764.1916666666666,4.0,53.5
589,2016-02-05 06:00:00,Friday,6,February,45.0,0.0,8.758333333333333,97.83333333333333,8.383333333333335,763.775,4.0,37.58333333333333
590,2016-02-05 07:00:00,Friday,7,February,40.0,6.666666666666667,8.741666666666665,99.0,8.541666666666666,763.6,4.0,30.833333333333332
591,2016-02-05 08:00:00,Friday,8,February,51.666666666666664,1.6666666666666667,8.8,98.58333333333333,8.558333333333332,763.6416666666668,4.416666666666667,37.416666666666664
592,2016-02-05 09:00:00,Friday,9,February,48.333333333333336,0.0,8.883333333333335,98.0,8.583333333333334,763.7000000000002,4.583333333333333,43.333333333333336
593,2016-02-05 10:00:00,Friday,10,February,36.666666666666664,1.6666666666666667,9.208333333333334,96.33333333333333,8.658333333333333,763.6583333333333,4.416666666666667,34.33333333333333
594,2016-02-05 11:00:00,Friday,11,February,70.0,1.6666666666666667,9.625,93.16666666666667,8.558333333333332,763.475,5.0,31.25
595,2016-02-05 12:00:00,Friday,12,February,70.0,1.6666666666666667,9.8,91.16666666666667,8.416666666666666,763.0499999999998,5.0,35.416666666666664
596,2016-02-05 13:00:00,Friday,13,February,53.333333333333336,0.0,9.8,90.0,8.258333333333333,762.4499999999999,5.416666666666667,33.58333333333333
597,2016-02-05 14:00:00,Friday,14,February,36.666666666666664,1.6666666666666667,9.8,89.58333333333333,8.158333333333333,761.85,6.0,40.0
598,2016-02-05 15:00:00,Friday,15,February,51.666666666666664,0.0,9.8,89.0,8.099999999999998,761.2916666666666,5.583333333333333,40.0
599,2016-02-05 16:00:00,Friday,16,February,51.666666666666664,5.0,9.883333333333335,89.41666666666667,8.225,760.875,5.0,40.0
600,2016-02-05 17:00:00,Friday,17,February,68.33333333333333,0.0,9.916666666666666,89.58333333333333,8.275,760.5333333333333,4.583333333333333,40.0
601,2016-02-05 18:00:00,Friday,18,February,238.33333333333334,0.0,9.716666666666667,89.83333333333333,8.141666666666666,760.1749999999998,4.416666666666667,34.58333333333333
602,2016-02-05 19:00:00,Friday,19,February,131.66666666666666,10.0,9.391666666666666,91.41666666666667,8.033333333333333,759.875,5.833333333333333,25.333333333333332
603,2016-02-05 20:00:00,Friday,20,February,91.66666666666667,15.0,8.975,91.16666666666667,7.591666666666666,759.4916666666667,6.583333333333333,23.0
604,2016-02-05 21:00:00,Friday,21,February,75.0,0.0,8.716666666666667,90.41666666666667,7.258333333333334,758.9083333333333,6.0,22.166666666666668
605,2016-02-05 22:00:00,Friday,22,February,56.666666666666664,5.0,8.766666666666666,89.33333333333333,7.116666666666666,758.3333333333334,6.0,28.91666666666666
606,2016-02-05 23:00:00,Friday,23,February,31.666666666666668,0.0,9.125,86.16666666666667,6.916666666666667,757.7666666666665,5.583333333333333,40.0
607,2016-02-06 00:00:00,Saturday,0,February,48.333333333333336,0.0,9.424999999999999,84.58333333333333,6.883333333333333,757.1749999999998,5.0,40.0
608,2016-02-06 01:00:00,Saturday,1,February,46.666666666666664,0.0,9.266666666666667,85.25,6.916666666666667,756.5416666666666,5.0,40.0
609,2016-02-06 02:00:00,Saturday,2,February,45.0,0.0,8.924999999999999,86.16666666666667,6.758333333333333,755.8583333333332,4.583333333333333,40.0
610,2016-02-06 03:00:00,Saturday,3,February,45.0,0.0,9.183333333333332,84.16666666666667,6.616666666666666,755.5083333333332,4.833333333333333,40.0
611,2016-02-06 04:00:00,Saturday,4,February,36.666666666666664,0.0,9.091666666666667,83.41666666666667,6.416666666666667,754.8916666666668,6.416666666666667,40.0
612,2016-02-06 05:00:00,Saturday,5,February,46.666666666666664,0.0,8.716666666666667,84.0,6.216666666666666,754.475,6.583333333333333,40.0
613,2016-02-06 06:00:00,Saturday,6,February,45.0,0.0,8.558333333333332,84.83333333333333,6.183333333333334,754.0499999999998,6.0,40.0
614,2016-02-06 07:00:00,Saturday,7,February,48.333333333333336,0.0,8.083333333333334,87.25,6.091666666666666,753.6166666666667,6.0,35.416666666666664
615,2016-02-06 08:00:00,Saturday,8,February,45.0,0.0,7.791666666666667,87.75,5.841666666666666,753.5,6.0,33.58333333333333
616,2016-02-06 09:00:00,Saturday,9,February,36.666666666666664,3.3333333333333335,8.325,85.16666666666667,5.900000000000001,753.5416666666666,6.416666666666667,40.0
617,2016-02-06 10:00:00,Saturday,10,February,55.0,5.0,8.625,83.58333333333333,5.941666666666666,753.2666666666665,6.583333333333333,40.0
618,2016-02-06 11:00:00,Saturday,11,February,55.0,0.0,9.258333333333333,80.91666666666667,6.083333333333333,752.5083333333332,7.25,40.0
619,2016-02-06 12:00:00,Saturday,12,February,76.66666666666667,0.0,10.066666666666661,77.16666666666667,6.2,751.725,9.416666666666666,40.0
620,2016-02-06 13:00:00,Saturday,13,February,61.666666666666664,1.6666666666666667,10.508333333333335,74.75,6.158333333333334,750.7416666666667,10.416666666666666,40.0
621,2016-02-06 14:00:00,Saturday,14,February,61.666666666666664,1.6666666666666667,10.716666666666667,73.0,6.058333333333334,749.725,10.583333333333334,40.0
622,2016-02-06 15:00:00,Saturday,15,February,181.66666666666666,0.0,10.766666666666666,72.58333333333333,6.0,748.7833333333333,9.166666666666666,40.0
623,2016-02-06 16:00:00,Saturday,16,February,243.33333333333334,0.0,10.833333333333334,73.25,6.125,747.9083333333333,7.583333333333333,40.0
624,2016-02-06 17:00:00,Saturday,17,February,228.33333333333334,0.0,10.558333333333334,74.58333333333333,6.216666666666666,747.2083333333334,7.0,40.0
625,2016-02-06 18:00:00,Saturday,18,February,160.0,5.0,10.333333333333334,73.16666666666667,5.7250000000000005,746.5499999999998,6.583333333333333,40.0
626,2016-02-06 19:00:00,Saturday,19,February,96.66666666666667,5.0,10.475,69.5,5.075,745.6583333333333,6.416666666666667,40.0
627,2016-02-06 20:00:00,Saturday,20,February,95.0,10.0,11.375,64.33333333333333,4.858333333333333,744.4416666666666,8.25,40.0
628,2016-02-06 21:00:00,Saturday,21,February,93.33333333333333,18.333333333333332,11.566666666666668,63.25,4.716666666666666,743.6333333333332,9.583333333333334,40.0
629,2016-02-06 22:00:00,Saturday,22,February,78.33333333333333,1.6666666666666667,10.933333333333332,65.41666666666667,4.558333333333333,743.1916666666666,9.416666666666666,40.0
630,2016-02-06 23:00:00,Saturday,23,February,66.66666666666667,0.0,10.658333333333333,66.0,4.5,742.775,9.583333333333334,40.0
631,2016-02-07 00:00:00,Sunday,0,February,38.333333333333336,0.0,10.725,65.16666666666667,4.416666666666667,742.3916666666668,8.583333333333334,40.0
632,2016-02-07 01:00:00,Sunday,1,February,43.333333333333336,0.0,11.358333333333334,61.5,4.133333333333333,741.975,8.833333333333334,40.0
633,2016-02-07 02:00:00,Sunday,2,February,45.0,0.0,11.416666666666666,63.0,4.483333333333333,741.5083333333332,9.166666666666666,40.0
634,2016-02-07 03:00:00,Sunday,3,February,43.333333333333336,0.0,10.141666666666667,74.58333333333333,5.758333333333333,740.975,8.0,35.416666666666664
635,2016-02-07 04:00:00,Sunday,4,February,45.0,0.0,9.041666666666666,86.41666666666667,6.816666666666667,741.0083333333333,8.0,25.666666666666668
636,2016-02-07 05:00:00,Sunday,5,February,41.666666666666664,0.0,8.233333333333333,91.08333333333333,6.816666666666666,741.6333333333332,7.583333333333333,23.5
637,2016-02-07 06:00:00,Sunday,6,February,36.666666666666664,0.0,7.583333333333333,87.83333333333333,5.708333333333333,742.4333333333334,5.75,32.416666666666664
638,2016-02-07 07:00:00,Sunday,7,February,45.0,0.0,7.0,89.41666666666667,5.341666666666666,743.15,4.833333333333333,40.0
639,2016-02-07 08:00:00,Sunday,8,February,50.0,1.6666666666666667,6.916666666666667,87.5,4.941666666666666,743.7916666666666,6.416666666666667,40.0
640,2016-02-07 09:00:00,Sunday,9,February,53.333333333333336,1.6666666666666667,6.883333333333333,84.41666666666667,4.466666666666666,744.4083333333333,6.583333333333333,40.0
641,2016-02-07 10:00:00,Sunday,10,February,30.0,1.6666666666666667,7.25,82.91666666666667,4.575,744.8249999999999,6.416666666666667,35.416666666666664
642,2016-02-07 11:00:00,Sunday,11,February,60.0,1.6666666666666667,7.599999999999999,77.5,3.9,745.2916666666666,7.833333333333333,33.58333333333333
643,2016-02-07 12:00:00,Sunday,12,February,60.0,0.0,7.933333333333333,73.58333333333333,3.408333333333333,745.8666666666667,8.583333333333334,40.0
644,2016-02-07 13:00:00,Sunday,13,February,65.0,0.0,8.4,70.5,3.2416666666666667,746.2666666666665,8.0,40.0
645,2016-02-07 14:00:00,Sunday,14,February,43.333333333333336,3.3333333333333335,8.275,68.25,2.725,746.5833333333334,7.583333333333333,40.0
646,2016-02-07 15:00:00,Sunday,15,February,78.33333333333333,3.3333333333333335,8.308333333333332,67.91666666666667,2.65,746.7416666666667,7.833333333333333,40.0
647,2016-02-07 16:00:00,Sunday,16,February,88.33333333333333,3.3333333333333335,8.433333333333332,65.41666666666667,2.2583333333333333,747.0083333333333,8.583333333333334,40.0
648,2016-02-07 17:00:00,Sunday,17,February,136.66666666666666,13.333333333333334,7.949999999999999,66.0,1.95,747.1749999999998,8.0,40.0
649,2016-02-07 18:00:00,Sunday,18,February,200.0,10.0,7.558333333333333,66.0,1.5583333333333333,747.0833333333334,8.0,40.0
650,2016-02-07 19:00:00,Sunday,19,February,226.66666666666666,3.3333333333333335,7.333333333333333,66.41666666666667,1.4583333333333333,746.9916666666667,8.0,40.0
651,2016-02-07 20:00:00,Sunday,20,February,140.0,21.666666666666668,7.141666666666667,67.83333333333333,1.5666666666666667,746.4916666666667,8.416666666666666,40.0
652,2016-02-07 21:00:00,Sunday,21,February,183.33333333333334,21.666666666666668,7.366666666666667,69.41666666666667,2.091666666666667,745.9916666666667,9.833333333333334,40.0
653,2016-02-07 22:00:00,Sunday,22,February,71.66666666666667,23.333333333333332,7.766666666666666,69.58333333333333,2.5416666666666665,745.2833333333333,11.833333333333334,40.0
654,2016-02-07 23:00:00,Sunday,23,February,80.0,21.666666666666668,7.708333333333333,73.16666666666667,3.1,744.1999999999999,13.0,33.75
655,2016-02-08 00:00:00,Monday,0,February,46.666666666666664,5.0,7.591666666666666,77.33333333333333,3.758333333333333,743.2083333333334,13.0,31.25
656,2016-02-08 01:00:00,Monday,1,February,46.666666666666664,0.0,7.875,78.33333333333333,4.241666666666666,742.2166666666666,12.583333333333334,40.0
657,2016-02-08 02:00:00,Monday,2,February,45.0,0.0,7.866666666666667,83.41666666666667,5.25,740.9833333333332,12.0,40.0
658,2016-02-08 03:00:00,Monday,3,February,46.666666666666664,0.0,8.099999999999998,87.75,6.183333333333334,739.8166666666666,11.583333333333334,47.083333333333336
659,2016-02-08 04:00:00,Monday,4,February,45.0,0.0,7.849999999999999,92.16666666666667,6.625,739.0833333333334,9.75,42.416666666666664
660,2016-02-08 05:00:00,Monday,5,February,35.0,0.0,7.666666666666667,91.0,6.266666666666667,738.9916666666667,7.583333333333333,29.5
661,2016-02-08 06:00:00,Monday,6,February,48.333333333333336,0.0,8.483333333333333,85.58333333333333,6.125,738.6583333333333,8.25,33.33333333333333
662,2016-02-08 07:00:00,Monday,7,February,45.0,3.3333333333333335,9.008333333333333,79.25,5.558333333333334,738.5166666666665,9.583333333333334,25.666666666666668
663,2016-02-08 08:00:00,Monday,8,February,71.66666666666667,8.333333333333334,8.641666666666666,77.66666666666667,4.916666666666667,738.65,9.833333333333334,33.0
664,2016-02-08 09:00:00,Monday,9,February,166.66666666666666,23.333333333333332,8.658333333333333,74.25,4.308333333333334,738.875,9.75,40.0
665,2016-02-08 10:00:00,Monday,10,February,86.66666666666667,8.333333333333334,8.35,77.66666666666667,4.641666666666667,738.9499999999999,9.25,49.583333333333336
666,2016-02-08 11:00:00,Monday,11,February,403.3333333333333,6.666666666666667,7.708333333333333,80.83333333333333,4.575,739.3416666666666,9.75,53.416666666666664
667,2016-02-08 12:00:00,Monday,12,February,216.66666666666666,1.6666666666666667,8.133333333333333,76.16666666666667,4.066666666666666,739.3583333333332,10.5,40.0
668,2016-02-08 13:00:00,Monday,13,February,358.3333333333333,11.666666666666666,8.591666666666667,69.25,3.1833333333333336,739.4249999999998,12.75,40.0
669,2016-02-08 14:00:00,Monday,14,February,196.66666666666666,21.666666666666668,7.808333333333333,70.16666666666667,2.6,739.6833333333334,10.583333333333334,34.166666666666664
670,2016-02-08 15:00:00,Monday,15,February,410.0,23.333333333333332,8.058333333333332,68.58333333333333,2.5166666666666666,739.9249999999998,10.416666666666666,31.833333333333332
671,2016-02-08 16:00:00,Monday,16,February,173.33333333333334,18.333333333333332,7.958333333333333,70.91666666666667,2.9416666666666664,740.475,11.416666666666666,50.416666666666664
672,2016-02-08 17:00:00,Monday,17,February,245.0,1.6666666666666667,7.941666666666666,72.5,3.2416666666666667,741.0416666666666,11.583333333333334,48.75
673,2016-02-08 18:00:00,Monday,18,February,393.3333333333333,16.666666666666668,7.916666666666667,69.83333333333333,2.6833333333333336,741.4333333333334,11.416666666666666,31.833333333333332
674,2016-02-08 19:00:00,Monday,19,February,145.0,6.666666666666667,7.758333333333334,70.58333333333333,2.6750000000000003,742.1916666666666,12.0,33.75
675,2016-02-08 20:00:00,Monday,20,February,101.66666666666667,21.666666666666668,7.741666666666667,69.58333333333333,2.5,742.8916666666665,10.75,24.166666666666668
676,2016-02-08 21:00:00,Monday,21,February,85.0,25.0,7.716666666666666,69.0,2.4166666666666665,743.5916666666666,9.416666666666666,24.25
677,2016-02-08 22:00:00,Monday,22,February,68.33333333333333,18.333333333333332,7.3500000000000005,71.08333333333333,2.466666666666667,744.1666666666666,10.416666666666666,27.25
678,2016-02-08 23:00:00,Monday,23,February,56.666666666666664,18.333333333333332,6.75,76.5,2.908333333333333,744.525,11.0,26.083333333333332
679,2016-02-09 00:00:00,Tuesday,0,February,46.666666666666664,0.0,6.316666666666666,79.58333333333333,2.9916666666666667,744.7416666666667,10.583333333333334,24.5
680,2016-02-09 01:00:00,Tuesday,1,February,48.333333333333336,0.0,6.241666666666667,79.0,2.7416666666666667,744.7999999999998,9.166666666666666,33.0
681,2016-02-09 02:00:00,Tuesday,2,February,41.666666666666664,0.0,6.3,81.08333333333333,3.1750000000000003,744.7166666666667,8.416666666666666,40.0
682,2016-02-09 03:00:00,Tuesday,3,February,36.666666666666664,0.0,6.3,82.75,3.533333333333333,744.3083333333334,9.0,35.416666666666664
683,2016-02-09 04:00:00,Tuesday,4,February,46.666666666666664,0.0,6.258333333333333,80.16666666666667,3.0916666666666663,743.6083333333332,8.583333333333334,28.583333333333332
684,2016-02-09 05:00:00,Tuesday,5,February,45.0,0.0,6.116666666666666,79.41666666666667,2.7583333333333333,742.9499999999999,8.0,27.166666666666668
685,2016-02-09 06:00:00,Tuesday,6,February,46.666666666666664,0.0,6.166666666666667,80.0,2.8666666666666667,742.1416666666665,8.0,26.416666666666668
686,2016-02-09 07:00:00,Tuesday,7,February,51.666666666666664,10.0,6.400000000000001,81.66666666666667,3.391666666666666,740.8333333333334,6.75,26.583333333333332
687,2016-02-09 08:00:00,Tuesday,8,February,48.333333333333336,0.0,6.233333333333333,87.75,4.258333333333333,739.1916666666666,5.0,40.58333333333333
688,2016-02-09 09:00:00,Tuesday,9,February,161.66666666666666,0.0,5.791666666666667,93.0,4.733333333333333,737.2833333333333,4.583333333333333,61.833333333333336
689,2016-02-09 10:00:00,Tuesday,10,February,275.0,1.6666666666666667,5.291666666666667,94.66666666666667,4.541666666666667,734.9166666666666,3.1666666666666665,63.0
690,2016-02-09 11:00:00,Tuesday,11,February,111.66666666666667,1.6666666666666667,5.0,97.83333333333333,4.683333333333333,732.4,3.25,45.083333333333336
691,2016-02-09 12:00:00,Tuesday,12,February,366.6666666666667,0.0,5.0,98.58333333333333,4.758333333333334,730.2916666666666,4.583333333333333,23.75
692,2016-02-09 13:00:00,Tuesday,13,February,171.66666666666666,0.0,4.833333333333333,98.41666666666667,4.575,729.3833333333332,4.0,28.583333333333332
693,2016-02-09 14:00:00,Tuesday,14,February,126.66666666666667,0.0,4.4750000000000005,97.75,4.108333333333333,730.0,5.666666666666667,41.75
694,2016-02-09 15:00:00,Tuesday,15,February,198.33333333333334,0.0,3.841666666666667,95.58333333333333,3.158333333333333,731.4083333333333,6.75,52.25
695,2016-02-09 16:00:00,Tuesday,16,February,111.66666666666667,0.0,3.5749999999999997,93.33333333333333,2.525,733.1916666666666,5.416666666666667,35.0
696,2016-02-09 17:00:00,Tuesday,17,February,126.66666666666667,10.0,4.183333333333333,91.83333333333333,2.9499999999999997,734.6333333333332,5.166666666666667,33.0
697,2016-02-09 18:00:00,Tuesday,18,February,150.0,18.333333333333332,4.133333333333333,93.0,3.0916666666666663,735.5166666666668,4.0,40.0
698,2016-02-09 19:00:00,Tuesday,19,February,340.0,11.666666666666666,3.733333333333333,93.0,2.6750000000000003,736.3916666666665,4.416666666666667,40.0
699,2016-02-09 20:00:00,Tuesday,20,February,150.0,13.333333333333334,3.375,93.0,2.3333333333333335,737.0916666666666,5.416666666666667,40.0
700,2016-02-09 21:00:00,Tuesday,21,February,135.0,8.333333333333334,3.408333333333333,92.16666666666667,2.1833333333333336,737.625,6.833333333333333,40.0
701,2016-02-09 22:00:00,Tuesday,22,February,111.66666666666667,3.3333333333333335,3.5749999999999997,89.75,2.0083333333333333,738.0499999999998,7.166666666666667,40.0
702,2016-02-09 23:00:00,Tuesday,23,February,70.0,0.0,3.233333333333333,88.0,1.4333333333333333,738.525,6.0,40.0
703,2016-02-10 00:00:00,Wednesday,0,February,70.0,1.6666666666666667,3.125,88.0,1.325,738.8249999999999,6.833333333333333,50.0
704,2016-02-10 01:00:00,Wednesday,1,February,71.66666666666667,0.0,3.2583333333333333,88.41666666666667,1.5,738.9583333333334,7.583333333333333,54.0
705,2016-02-10 02:00:00,Wednesday,2,February,66.66666666666667,0.0,3.283333333333333,89.0,1.625,738.9,7.833333333333333,40.0
706,2016-02-10 03:00:00,Wednesday,3,February,68.33333333333333,0.0,3.0666666666666664,90.25,1.6333333333333335,738.9416666666666,9.416666666666666,40.0
707,2016-02-10 04:00:00,Wednesday,4,February,66.66666666666667,0.0,2.558333333333333,92.41666666666667,1.4416666666666667,739.0833333333334,9.166666666666666,40.0
708,2016-02-10 05:00:00,Wednesday,5,February,65.0,0.0,2.5,93.41666666666667,1.5416666666666667,739.2833333333333,7.583333333333333,40.0
709,2016-02-10 06:00:00,Wednesday,6,February,68.33333333333333,0.0,2.5,94.0,1.6000000000000003,739.4416666666666,7.0,40.0
710,2016-02-10 07:00:00,Wednesday,7,February,56.666666666666664,0.0,2.6666666666666665,94.0,1.7666666666666666,739.6666666666666,6.583333333333333,40.0
711,2016-02-10 08:00:00,Wednesday,8,February,88.33333333333333,11.666666666666666,3.233333333333333,94.0,2.3333333333333335,740.025,6.0,40.0
712,2016-02-10 09:00:00,Wednesday,9,February,88.33333333333333,5.0,3.9499999999999997,93.16666666666667,2.9250000000000003,740.4083333333333,6.0,40.0
713,2016-02-10 10:00:00,Wednesday,10,February,93.33333333333333,1.6666666666666667,4.716666666666666,91.16666666666667,3.35,740.9083333333333,5.583333333333333,40.0
714,2016-02-10 11:00:00,Wednesday,11,February,101.66666666666667,3.3333333333333335,5.383333333333333,89.16666666666667,3.658333333333333,741.4499999999999,4.583333333333333,40.0
715,2016-02-10 12:00:00,Wednesday,12,February,86.66666666666667,1.6666666666666667,5.208333333333333,90.08333333333333,3.6833333333333336,741.8416666666666,5.25,35.0
716,2016-02-10 13:00:00,Wednesday,13,February,63.333333333333336,0.0,5.008333333333333,93.0,3.9666666666666663,742.0666666666666,6.583333333333333,28.416666666666668
717,2016-02-10 14:00:00,Wednesday,14,February,80.0,1.6666666666666667,5.55,90.91666666666667,4.116666666666666,742.5499999999998,5.583333333333333,33.58333333333333
718,2016-02-10 15:00:00,Wednesday,15,February,110.0,1.6666666666666667,6.066666666666666,85.91666666666667,3.8333333333333335,743.025,4.583333333333333,40.0
719,2016-02-10 16:00:00,Wednesday,16,February,98.33333333333333,0.0,6.05,86.33333333333333,3.891666666666667,743.4499999999999,4.416666666666667,40.0
720,2016-02-10 17:00:00,Wednesday,17,February,80.0,0.0,5.45,91.0,4.091666666666666,744.1749999999998,4.583333333333333,40.0
721,2016-02-10 18:00:00,Wednesday,18,February,325.0,20.0,4.891666666666667,92.66666666666667,3.7999999999999994,744.9499999999999,3.5833333333333335,49.583333333333336
722,2016-02-10 19:00:00,Wednesday,19,February,111.66666666666667,15.0,4.766666666666667,93.33333333333333,3.758333333333333,745.5499999999998,2.5833333333333335,48.833333333333336
723,2016-02-10 20:00:00,Wednesday,20,February,150.0,10.0,4.916666666666667,92.66666666666667,3.8249999999999997,746.0666666666666,2.0,25.666666666666668
724,2016-02-10 21:00:00,Wednesday,21,February,125.0,6.666666666666667,4.8,95.0,4.0,746.5083333333333,2.4166666666666665,21.833333333333332
725,2016-02-10 22:00:00,Wednesday,22,February,106.66666666666667,23.333333333333332,4.675,94.58333333333333,3.8333333333333335,746.9249999999998,3.0,22.583333333333332
726,2016-02-10 23:00:00,Wednesday,23,February,71.66666666666667,21.666666666666668,3.9583333333333335,95.25,3.225,747.1833333333334,3.0,39.08333333333333
727,2016-02-11 00:00:00,Thursday,0,February,45.0,11.666666666666666,3.4916666666666667,97.41666666666667,3.0749999999999997,747.4666666666666,3.0,63.416666666666664
728,2016-02-11 01:00:00,Thursday,1,February,53.333333333333336,0.0,3.9416666666666664,97.58333333333333,3.5583333333333336,747.8249999999999,3.0,46.083333333333336
729,2016-02-11 02:00:00,Thursday,2,February,53.333333333333336,0.0,4.0,97.0,3.5,748.0833333333334,3.0,39.33333333333333
730,2016-02-11 03:00:00,Thursday,3,February,43.333333333333336,0.0,3.375,97.0,2.9166666666666665,748.3666666666667,3.0,63.75
731,2016-02-11 04:00:00,Thursday,4,February,46.666666666666664,0.0,2.25,97.41666666666667,1.8916666666666668,748.6,3.0,62.0
732,2016-02-11 05:00:00,Thursday,5,February,50.0,0.0,1.8166666666666667,98.41666666666667,1.5583333333333333,748.6,3.0,62.0
